State,District,Mandal,OfficeType,Pincode,Latitude,Longitude
AndhraPradesh,Kakinada,Neelapalli,Bo,533464.0,16.7348792,82.2270785
AndhraPradesh,Kakinada,Uppangala,Bo,533464.0,16.748839,82.1897076
AndhraPradesh,AlluriSitharamaRaju,Doramamidi,Bo,533428.0,17.26,81.33
AndhraPradesh,AlluriSitharamaRaju,Yellavaram,Bo,533428.0,17.42,82.03
AndhraPradesh,AlluriSitharamaRaju,Dhanyampalem,Bo,533428.0,17.49695,82.06635
AndhraPradesh,AlluriSitharamaRaju,Konalova,Bo,533428.0,17.41,82.1
AndhraPradesh,AlluriSitharamaRaju,Marripalem,Bo,533428.0,17.49695,82.06635
AndhraPradesh,AlluriSitharamaRaju,Thimmapuram,Bo,533428.0,17.49695,82.06635
AndhraPradesh,AlluriSitharamaRaju,Vetamamidi,Bo,533428.0,17.426,82.001
AndhraPradesh,AlluriSitharamaRaju,Yerramreddypalem,Bo,533428.0,17.51,81.89
AndhraPradesh,Kakinada,Koduru,Bo,533406.0,17.29235,82.39735
AndhraPradesh,Kakinada,Mandapam,Bo,533406.0,17.29235,82.39735
AndhraPradesh,Kakinada,Kothaperumallapuram,Bo,533449.0,17.17275,82.32455
AndhraPradesh,Kakinada,AMallavaram,Bo,533449.0,17.17275,82.32455
AndhraPradesh,Kakinada,Lampakalova,Bo,533430.0,17.2655,82.1904
AndhraPradesh,Kakinada,Vommangi,Bo,533430.0,17.2587,82.2223
AndhraPradesh,Kakinada,Rayavaram,Bo,533445.0,17.13185,82.2617
AndhraPradesh,Kakinada,Raparthi,Bo,533445.0,17.13,82.22
AndhraPradesh,Kakinada,Gurrampalem,Bo,533435.0,17.8155396,83.1930221
AndhraPradesh,Kakinada,Narendrapatnam,Bo,533435.0,17.244,82.035
AndhraPradesh,Kakinada,SThimmapuram,Bo,533431.0,17.19,82.13
AndhraPradesh,Kakinada,Indugupalli,Bo,533407.0,17.45,82.52
AndhraPradesh,Kakinada,Surapurajupeta,Bo,533407.0,17.49,82.55
AndhraPradesh,Kakinada,Billananduru,Bo,533407.0,17.47,82.531
AndhraPradesh,Kakinada,KEChinnayyapalem,Bo,533407.0,17.44,82.12
AndhraPradesh,Kakinada,Rajavaram,Bo,533407.0,17.42,82.38
AndhraPradesh,Kakinada,Chadalada,Bo,533433.0,17.12,82.13
AndhraPradesh,Kakinada,Anuru,Bo,533437.0,17.06575,82.12265
AndhraPradesh,Kakinada,Katravulapalli,Bo,533437.0,17.1263391,82.0815533
AndhraPradesh,EastGodavari,Marripudi,Bo,533437.0,17.06575,82.12265
AndhraPradesh,Kakinada,Nayakampalli,Bo,533437.0,17.1118076,82.0475122
AndhraPradesh,Kakinada,Kolanka,Bo,533450.0,17.11,82.24
AndhraPradesh,Kakinada,Chitrada,Bo,533450.0,17.07,82.24
AndhraPradesh,Kakinada,Komaragiri,Bo,533450.0,16.68,82.17
AndhraPradesh,Kakinada,Lakshminarasapuram,Bo,533450.0,16.9508766,81.9793716
AndhraPradesh,Kakinada,Pavara,Bo,533450.0,17.06,82.24
AndhraPradesh,Kakinada,Virava,Bo,533450.0,16.7258,81.9207
Telangana,Kamareddy,Anchanur,Bo,503123.0,18.24528,78.4570628
AndhraPradesh,AlluriSitharamaRaju,Jaddangi,Bo,533436.0,17.48,82.15
AndhraPradesh,AlluriSitharamaRaju,Labbarthi,Bo,533436.0,17.53,82.17
AndhraPradesh,EastGodavari,Mukundavaram,Bo,533291.0,16.9964,81.9969
AndhraPradesh,EastGodavari,Subhadrampeta,Bo,533291.0,16.99645,81.9969
AndhraPradesh,Kakinada,Konthangi,Bo,533446.0,17.27,82.326
Telangana,Kamareddy,Chillargi,Bo,503310.0,18.2904048,77.8240243
AndhraPradesh,Kakinada,Srungavruksham,Bo,533408.0,17.20091,82.46515
AndhraPradesh,Kakinada,Addaripeta,Bo,533401.0,17.35535,82.53558
AndhraPradesh,Kakinada,Velamakothuru,Bo,533401.0,17.35,82.5
AndhraPradesh,Kakinada,Boddavaram,Bo,533401.0,17.44,82.5
AndhraPradesh,Kakinada,DPolavaram,Bo,533401.0,17.43,82.52
AndhraPradesh,Kakinada,KMallavaram,Bo,533401.0,17.47,82.57
AndhraPradesh,Kakinada,Medapadu,Bo,533434.0,16.98,82.1
AndhraPradesh,AlluriSitharamaRaju,Chavitidibbalu,Bo,533483.0,17.55,81.999
AndhraPradesh,AlluriSitharamaRaju,Pedavadisakarra,Bo,533483.0,17.1948,82.2484
AndhraPradesh,Kakinada,Tirumali,Bo,533429.0,17.24,82.1
AndhraPradesh,ParvathipuramManyam,VengapuramAgraharam,Bo,535557.0,83.5183,18.6153
AndhraPradesh,Srikakulam,Koppara,Bo,535557.0,83.6089,18.6169
AndhraPradesh,ParvathipuramManyam,Vantharam,Bo,535557.0,83.5297,18.6149
AndhraPradesh,Vizianagaram,ChitrakotaBoddavalasa,Bo,535573.0,83.3584,18.5735
AndhraPradesh,Vizianagaram,Dibbaguddivalasa,Bo,535573.0,83.3584,18.5735
AndhraPradesh,Vizianagaram,Gollapalli,Bo,535573.0,83.3709,18.5695
AndhraPradesh,ParvathipuramManyam,Kannampeta,Bo,535573.0,83.3584,18.5735
AndhraPradesh,ParvathipuramManyam,Latchayyapeta,Bo,535573.0,83.5297,18.6149
AndhraPradesh,Vizianagaram,Penta,Bo,535573.0,83.5297,18.6149
AndhraPradesh,Vizianagaram,GorleSeetharampuram,Bo,535559.0,83.2586,18.5268
AndhraPradesh,ParvathipuramManyam,Janumallavalasa,Bo,535559.0,83.5509,18.6015
AndhraPradesh,Vizianagaram,Bondapalli,Bo,535128.0,83.6018,18.37
AndhraPradesh,Srikakulam,GarrajuChipurupalle,Bo,535128.0,83.5668,18.3089
AndhraPradesh,Vizianagaram,MokhasaDuggivalasa,Bo,535128.0,83.6018,18.37
AndhraPradesh,Vizianagaram,Yadika,Bo,535128.0,83.5213,18.3258
AndhraPradesh,Vizianagaram,NaiduValasa,Bo,535578.0,83.3531,18.4836
AndhraPradesh,Vizianagaram,Bhyripuram,Bo,535102.0,83.4409,18.3558
Telangana,JayashankarBhupalapally,TimiteruBurjavalasa,Bo,505503.0,83.4456,18.3941
AndhraPradesh,ParvathipuramManyam,Kandulapadam,Bo,535593.0,83.1568,18.6445
AndhraPradesh,ParvathipuramManyam,Kottuparuva,Bo,535593.0,83.1569,18.6444
AndhraPradesh,ParvathipuramManyam,PandiriMamidivalasa,Bo,535593.0,83.1655,18.6758
AndhraPradesh,ParvathipuramManyam,Naringopodar(Narinjapadu),Bo,535593.0,18.7053,83.08283
AndhraPradesh,Vizianagaram,GollalaMulagam,Bo,535125.0,83.6276,18.2916
AndhraPradesh,Srikakulam,Batuva,Bo,535125.0,83.6132,18.3299
AndhraPradesh,ParvathipuramManyam,Gadivalasa,Bo,535592.0,83.1448,18.5077
AndhraPradesh,Vizianagaram,Sivadavalasa,Bo,535568.0,83.4549,18.5325
AndhraPradesh,Vizianagaram,Paradi,Bo,503321.0,83.3069,18.523
AndhraPradesh,Vizianagaram,Duppalapudi,Bo,535579.0,83.3002,18.4432
AndhraPradesh,Vizianagaram,Kondakenguva,Bo,535579.0,83.2646,18.4548
AndhraPradesh,Vizianagaram,Korapukothavalasa,Bo,535579.0,83.2647,18.4549
AndhraPradesh,Vizianagaram,KotaSirlam,Bo,535579.0,83.2777,18.4469
AndhraPradesh,Vizianagaram,Tarapuram,Bo,535579.0,83.2547,18.5027
AndhraPradesh,ParvathipuramManyam,Guruvunaidupeta,Bo,535591.0,83.1561,18.5261
AndhraPradesh,Vizianagaram,Chittelaba,Bo,535591.0,18.37437,83.10017
Telangana,Kamareddy,Gouraram,Bo,503187.0,18.3796902,78.0016478
AndhraPradesh,ParvathipuramManyam,Khasapeta,Bo,535546.0,83.3675,18.6376
AndhraPradesh,ParvathipuramManyam,Appayyapeta,Bo,535546.0,83.5022,18.6453
AndhraPradesh,ParvathipuramManyam,Venkatabhyripuram,Bo,535546.0,83.3107,18.6931
AndhraPradesh,Vizianagaram,Nemalam,Bo,535126.0,83.5602,18.5015
AndhraPradesh,ParvathipuramManyam,Buradavenkatapuram,Bo,535463.0,83.4725,18.6959
AndhraPradesh,ParvathipuramManyam,Dalaivalasa,Bo,535463.0,83.469,18.7199
AndhraPradesh,Vizianagaram,Lumbesu,Bo,503225.0,83.6128,19.0263
AndhraPradesh,Vizianagaram,Nandrukona,Bo,503230.0,83.6119,18.9528
AndhraPradesh,Vizianagaram,Voppangi,Bo,535523.0,83.62,19.0127
AndhraPradesh,Vizianagaram,Gumma,Bo,535523.0,83.6434,18.9587
AndhraPradesh,Vizianagaram,Kukkidi,Bo,535523.0,83.6592,19.051
AndhraPradesh,Vizianagaram,Tadikonda,Bo,535523.0,83.612831,19.0467
AndhraPradesh,ParvathipuramManyam,Kemiseela,Bo,535521.0,83.4897,18.9358
AndhraPradesh,ParvathipuramManyam,Chollapadam,Bo,535521.0,83.4509,18.9471
AndhraPradesh,ParvathipuramManyam,Kallikota,Bo,535521.0,83.4373,18.8512
AndhraPradesh,ParvathipuramManyam,Madalangi,Bo,535521.0,83.4955,18.8973
AndhraPradesh,ParvathipuramManyam,Pedasakha,Bo,535521.0,83.4045,18.983
AndhraPradesh,ParvathipuramManyam,Rajyalakshmipuram,Bo,535521.0,83.4145,18.9831
AndhraPradesh,Vizianagaram,Naya,Bo,535521.0,18.92,83.4
AndhraPradesh,ParvathipuramManyam,Rayagadajammu,Bo,535524.0,83.5784,19.0154
AndhraPradesh,ParvathipuramManyam,Regidi,Bo,535524.0,83.5846,18.9779
AndhraPradesh,ParvathipuramManyam,Chintalabelagam,Bo,535526.0,83.5393,18.8358
AndhraPradesh,ParvathipuramManyam,Pedagottili,Bo,535534.0,83.72,18.8842
AndhraPradesh,ParvathipuramManyam,Vobbangi,Bo,535534.0,83.7452,18.7895
AndhraPradesh,ParvathipuramManyam,Talavaram,Bo,532462.0,83.6886,18.6111
AndhraPradesh,ParvathipuramManyam,Singupuram,Bo,532462.0,83.6903,18.648
AndhraPradesh,ParvathipuramManyam,Devudala,Bo,532440.0,,
AndhraPradesh,ParvathipuramManyam,Kondapuram,Bo,532440.0,83.7714,18.591
AndhraPradesh,ParvathipuramManyam,Balagudaba,Bo,535502.0,83.4338,18.7513
AndhraPradesh,ParvathipuramManyam,Surampeta,Bo,535527.0,83.3709,18.7239
AndhraPradesh,ParvathipuramManyam,Tallaburidi,Bo,535527.0,83.3265,18.7411
AndhraPradesh,ParvathipuramManyam,Dabbagedda,Bo,535527.0,83.3266,18.7413
AndhraPradesh,ParvathipuramManyam,Gochekka,Bo,535527.0,83.3265,18.7411
AndhraPradesh,ParvathipuramManyam,Putturu,Bo,535527.0,83.3436,18.7277
AndhraPradesh,ParvathipuramManyam,Gunanupuram,Bo,535525.0,83.5076,18.8068
AndhraPradesh,ParvathipuramManyam,Lakhanapuram,Bo,535525.0,83.5537,18.752
AndhraPradesh,ParvathipuramManyam,Markondaputti,Bo,535525.0,83.4495,18.7964
AndhraPradesh,ParvathipuramManyam,Chilakam,Bo,535525.0,18.7181108,83.5285085
AndhraPradesh,ParvathipuramManyam,Gondi,Bo,532443.0,83.8106,18.6629
AndhraPradesh,ParvathipuramManyam,Kodisa,Bo,532443.0,83.6868,18.7638
AndhraPradesh,ParvathipuramManyam,Manda,Bo,532443.0,83.7961,18.6827
Telangana,Nizamabad,Palda,Bo,503246.0,18.7714363,78.0796646
AndhraPradesh,ParvathipuramManyam,Chittapudivalasa,Bo,532460.0,83.61648,18.65178
AndhraPradesh,ParvathipuramManyam,Donubai,Bo,532460.0,83.7242,18.74266
AndhraPradesh,ParvathipuramManyam,Kadakella,Bo,532460.0,83.76034,18.7355
AndhraPradesh,ParvathipuramManyam,Mokhasarajapuram,Bo,532460.0,83.6868,18.7638
AndhraPradesh,ParvathipuramManyam,Pedapolla,Bo,532460.0,83.687,18.7637
AndhraPradesh,Srikakulam,ChalivendriBo,Bo,532460.0,18.7196,83.6109
AndhraPradesh,Srikakulam,NadukuruBo,Bo,532460.0,18.296974,83.896782
AndhraPradesh,EastGodavari,Nandarada,Bo,533292.0,17.122,81.862
AndhraPradesh,EastGodavari,Kalavacherala,Bo,533297.0,17.8093,82.2719
AndhraPradesh,AlluriSitharamaRaju,Goragummi,Bo,533284.0,17.3943,81.889
AndhraPradesh,AlluriSitharamaRaju,B.Velamakota,Bo,533284.0,17.3942,81.8853
AndhraPradesh,AlluriSitharamaRaju,Indukuru,Bo,533354.0,17.2468,81.7951
AndhraPradesh,AlluriSitharamaRaju,Chinabhimpalli,Bo,533286.0,17.3018,82.1756
AndhraPradesh,EastGodavari,Krishunipalem,Bo,533286.0,17.271851,81.845093
AndhraPradesh,EastGodavari,Chakradwarabandham,Bo,533296.0,17.0541,81.8853
AndhraPradesh,EastGodavari,Kondagunturu,Bo,533124.0,16.9414,81.8525
AndhraPradesh,EastGodavari,Rajavolu,Bo,533124.0,16.9521,81.8252
AndhraPradesh,EastGodavari,Madhavarayudupalem,Bo,533126.0,16.90205,81.80815
AndhraPradesh,Konaseema,Madiki,Bo,533126.0,16.8542,81.832
AndhraPradesh,EastGodavari,Atchutapuram,Bo,533289.0,17.2524,81.7324
AndhraPradesh,AlluriSitharamaRaju,Nellipudi,Bo,533285.0,17.3108,81.9262
AndhraPradesh,EastGodavari,Kamarajupeta,Bo,533285.0,17.2895,81.9071
AndhraPradesh,AlluriSitharamaRaju,Chatlawada,Bo,533295.0,17.6329,81.6962
AndhraPradesh,AlluriSitharamaRaju,GondivadaBo,Bo,533295.0,17.69214,81.67496
AndhraPradesh,AlluriSitharamaRaju,PotlavadaBo,Bo,533295.0,17.72549,81.6945
AndhraPradesh,AlluriSitharamaRaju,Thurumamidi,Bo,533295.0,17.85475,82.47273
AndhraPradesh,AlluriSitharamaRaju,ValamuruBo,Bo,533295.0,17.63194,81.63289
AndhraPradesh,EastGodavari,Ramaswamipeta,Bo,533294.0,17.0782,81.9293
AndhraPradesh,AlluriSitharamaRaju,Tamarapalli,Bo,533288.0,17.36,81.74
AndhraPradesh,AlluriSitharamaRaju,Akuru,Bo,533288.0,17.4395,81.6309
AndhraPradesh,AlluriSitharamaRaju,Beerampalli,Bo,533288.0,17.3812,81.8525
AndhraPradesh,AlluriSitharamaRaju,D.Velamakota,Bo,533288.0,17.4136,81.8655
AndhraPradesh,AlluriSitharamaRaju,Geddada,Bo,533288.0,17.46,81.7
AndhraPradesh,EastGodavari,AphbColony,Bo,533106.0,17.0321,81.8088
AndhraPradesh,EastGodavari,Munikodali,Bo,533293.0,17.1218,81.7246
AndhraPradesh,AlluriSitharamaRaju,AbhicherlaB.O,Bo,533350.0,17.699335,81.320134
AndhraPradesh,AlluriSitharamaRaju,TummileruB.O,Bo,533349.0,17.473347,81.442199
AndhraPradesh,EastGodavari,Devipatnam,Bo,533354.0,17.3645,81.6795
AndhraPradesh,AlluriSitharamaRaju,Mothugudem,Bo,533347.0,17.8286667,81.635
AndhraPradesh,AlluriSitharamaRaju,VemularaiBo,Bo,533347.0,17.835602,81.577735
AndhraPradesh,Konaseema,Mulastanam,Bo,533233.0,16.82,81.85
AndhraPradesh,Konaseema,Jonnada,Bo,533233.0,16.8,81.86
AndhraPradesh,EastGodavari,Mukkinada,Bo,533342.0,16.98,81.97
AndhraPradesh,EastGodavari,Vulapalli,Bo,533343.0,16.92,82.02
AndhraPradesh,Konaseema,Narsipudi,Bo,533232.0,16.84,81.87
AndhraPradesh,Konaseema,Penikeru,Bo,533232.0,16.805,81.8825
AndhraPradesh,EastGodavari,Suryaraopeta,Bo,533232.0,16.78821,81.88887
AndhraPradesh,Konaseema,Hasanbada,Bo,533262.0,16.81,82.09
AndhraPradesh,Konaseema,Venkatayapalem,Bo,533262.0,16.78,82.06
AndhraPradesh,Konaseema,Z.Medapadu,Bo,533341.0,16.9082,81.9016
Telangana,Sangareddy,Buchinelly,Bo,502228.0,17.72226612,77.54363876
AndhraPradesh,Konaseema,Tamarapalli,Bo,533305.0,16.7369,82.0305
AndhraPradesh,EastGodavari,Konkuduru,Bo,533345.0,16.912,82.0339
AndhraPradesh,Konaseema,Vella,Bo,533256.0,16.8254,82.0666
AndhraPradesh,ParvathipuramManyam,ManumakondaBo,Bo,532456.0,18.9961727,83.7719764
AndhraPradesh,Srikakulam,Togiri,Bo,532427.0,18.5439167,84.0132776
AndhraPradesh,Srikakulam,Guttavilli,Bo,532445.0,18.5191333,83.7993066
AndhraPradesh,Srikakulam,Thotavada,Bo,532445.0,18.519129,83.7993044
AndhraPradesh,Srikakulam,Thotada,Bo,532484.0,18.3523856,83.8585895
AndhraPradesh,Srikakulam,Labba,Bo,532459.0,18.6707599,83.950303
AndhraPradesh,Srikakulam,Tungatampara,Bo,532459.0,18.6707512,83.9503055
AndhraPradesh,Srikakulam,Somarajapuram,Bo,532459.0,18.771088,83.967999
AndhraPradesh,Srikakulam,Challavanipeta,Bo,532432.0,18.6707456,83.9503045
AndhraPradesh,Srikakulam,ChennaivalasaBo,Bo,532432.0,18.5016355,83.9929431
AndhraPradesh,Srikakulam,Borubhadra,Bo,532214.0,18.583612,83.903522
AndhraPradesh,Srikakulam,Romadala,Bo,532214.0,18.58365,83.90356
AndhraPradesh,ParvathipuramManyam,Korama,Bo,532455.0,18.7789442,83.881592
AndhraPradesh,Srikakulam,Parapuram,Bo,532455.0,18.778945,83.881596
AndhraPradesh,Srikakulam,MulasavalapuramBo,Bo,532458.0,18.5197314,83.9231446
AndhraPradesh,Srikakulam,Makivalasa,Bo,532421.0,18.4180451,84.0456231
AndhraPradesh,Srikakulam,Piruvada,Bo,532421.0,18.4180021,84.0461211
AndhraPradesh,Srikakulam,PothayyavalasaBo,Bo,532421.0,18.365896,84.007577
AndhraPradesh,Srikakulam,Kadumu,Bo,532457.0,18.7838055,83.9392511
AndhraPradesh,Srikakulam,Kurigam,Bo,532457.0,18.7838056,83.9392511
AndhraPradesh,Srikakulam,Challayyavalasa,Bo,532429.0,18.3748891,84.1046944
AndhraPradesh,Srikakulam,Deerghasi,Bo,532429.0,18.3748891,84.1046944
AndhraPradesh,Srikakulam,Belamara,Bo,532430.0,18.285333,83.8958611
AndhraPradesh,Srikakulam,Annupuram,Bo,532426.0,18.5922511,84.052555
AndhraPradesh,Srikakulam,Allada,Bo,532425.0,18.434138,83.9851111
AndhraPradesh,Srikakulam,Andhavaram,Bo,532425.0,18.434138,83.9851111
AndhraPradesh,Srikakulam,Chodavaram,Bo,532425.0,18.434138,83.9851111
AndhraPradesh,Srikakulam,Nadagam,Bo,532425.0,18.434138,83.9851111
AndhraPradesh,Srikakulam,Paraselli,Bo,532425.0,18.434138,83.9851111
AndhraPradesh,Srikakulam,Kalaparthi,Bo,532186.0,18.4603471,83.8456444
AndhraPradesh,Srikakulam,KothapolavalasaBo,Bo,532425.0,18.429918,83.983497
AndhraPradesh,Srikakulam,Cheemalavalasa,Bo,532186.0,18.2877,83.9003333
AndhraPradesh,Srikakulam,Korlakota,Bo,532186.0,18.287777,83.9003333
AndhraPradesh,Srikakulam,Chinthada,Bo,532186.0,18.408939,83.903818
AndhraPradesh,Srikakulam,KistappapetaBo,Bo,532187.0,18.335851,83.976822
AndhraPradesh,Srikakulam,Ippili,Bo,532401.0,18.287777,83.91255
AndhraPradesh,Srikakulam,Mofusbandar,Bo,532401.0,18.287777,83.91255
AndhraPradesh,Srikakulam,Patrunivalasa,Bo,532401.0,18.287777,83.91255
AndhraPradesh,Srikakulam,Peddapadu,Bo,532401.0,18.287777,83.91255
AndhraPradesh,Srikakulam,TamminaidupetaBo,Bo,532410.0,18.3256257,83.8820883
AndhraPradesh,Srikakulam,Bhairi,Bo,532405.0,18.2966111,83.8881141
AndhraPradesh,Srikakulam,Gumadam,Bo,532407.0,18.2050833,83.6896142
AndhraPradesh,Srikakulam,Budumuru,Bo,532403.0,18.2273611,83.7916388
AndhraPradesh,Srikakulam,Chittarapuram,Bo,532167.0,18.3472857,83.7552245
AndhraPradesh,Srikakulam,Devaravalasa,Bo,532168.0,18.3472857,83.7552856
AndhraPradesh,Srikakulam,Manthina,Bo,532167.0,18.3472855,83.7552259
AndhraPradesh,Srikakulam,Walteru,Bo,532167.0,18.3472967,83.7552758
AndhraPradesh,Srikakulam,Mettavalasa,Bo,532168.0,18.389794,83.726241
AndhraPradesh,Srikakulam,Tamaram,Bo,532167.0,18.474353,83.813509
AndhraPradesh,Srikakulam,Gorinta,Bo,532167.0,18.36691,83.807931
AndhraPradesh,Srikakulam,Derasam,Bo,532409.0,18.146119,83.6215278
AndhraPradesh,Srikakulam,Pathivadapalem,Bo,532409.0,18.146112,83.6215278
AndhraPradesh,Srikakulam,Sancham,Bo,532409.0,18.1461198,83.6215271
AndhraPradesh,Srikakulam,Varisam,Bo,532409.0,18.1461192,83.6215277
AndhraPradesh,Srikakulam,Korallavalasa,Bo,532127.0,18.4495957,83.6498579
AndhraPradesh,Srikakulam,Nagulavalasa,Bo,532127.0,18.4495111,83.6497584
AndhraPradesh,Srikakulam,Penubaka,Bo,532127.0,18.4495186,83.6494968
AndhraPradesh,Srikakulam,Vommi,Bo,532127.0,18.4495857,83.6494857
AndhraPradesh,Srikakulam,Santhakaviti,Bo,532123.0,18.455416,83.751777
AndhraPradesh,Srikakulam,KondagudemBo,Bo,532123.0,18.5834537,84.2232689
AndhraPradesh,Srikakulam,Chinavatsavalasa,Bo,532404.0,18.2731111,84.0048333
AndhraPradesh,Srikakulam,Lingalavalasa,Bo,532404.0,18.2731111,84.0048333
AndhraPradesh,Srikakulam,Arasada,Bo,532122.0,18.5263611,83.6318055
AndhraPradesh,Srikakulam,Bhagempeta,Bo,532122.0,18.5263611,83.6318055
AndhraPradesh,Vizianagaram,Sundarada,Bo,532122.0,18.5263611,83.6318055
AndhraPradesh,Srikakulam,Mamidipalli,Bo,532264.0,18.900972,84.5533055
AndhraPradesh,Srikakulam,Gollagandi,Bo,532263.0,18.8831111,84.5829444
AndhraPradesh,Srikakulam,Garudakhandi,Bo,532220.0,18.7456388,84.3845833
AndhraPradesh,Srikakulam,Bantukotturu,Bo,532220.0,18.76265,84.38654
AndhraPradesh,Srikakulam,Pedalaxmipuram,Bo,532216.0,18.7709444,84.185388
AndhraPradesh,Srikakulam,Neelavathi,Bo,532243.0,18.848666,84.5038611
AndhraPradesh,Srikakulam,Rangoi,Bo,532243.0,18.848666,84.5038611
AndhraPradesh,Srikakulam,Tallabhadra,Bo,532243.0,18.848666,84.5038611
AndhraPradesh,Srikakulam,LoharibandaBo,Bo,532243.0,18.8560117,84.5562878
AndhraPradesh,Srikakulam,Bhirlangi,Bo,532312.0,19.117411,84.6861944
AndhraPradesh,Srikakulam,Koligam,Bo,532312.0,19.117411,84.6861944
AndhraPradesh,Srikakulam,Jhadupudi,Bo,532290.0,18.9756667,84.5805277
AndhraPradesh,Srikakulam,Pedasrirampuram,Bo,532290.0,18.9756667,84.5805277
AndhraPradesh,Srikakulam,Anthrakudda,Bo,532222.0,18.29625,83.8936944
AndhraPradesh,Srikakulam,Chinabadam,Bo,532222.0,18.29625,83.8936944
AndhraPradesh,Srikakulam,Dokulapadu,Bo,532222.0,18.29625,83.8936944
AndhraPradesh,Srikakulam,Nagarampalli,Bo,532222.0,18.29625,83.8936944
AndhraPradesh,Srikakulam,Silagam,Bo,532322.0,19.0113611,84.69025
AndhraPradesh,Srikakulam,Elamanchili,Bo,532195.0,18.5185277,84.152055
AndhraPradesh,Srikakulam,Jarjangi,Bo,532195.0,18.5185277,84.152055
AndhraPradesh,Srikakulam,Siriakhandi,Bo,532215.0,18.7695566,84.1688611
AndhraPradesh,Srikakulam,KerasingiBo,Bo,532215.0,18.7395462,84.2252449
AndhraPradesh,Srikakulam,Talagam,Bo,532212.0,18.577166,84.2844722
AndhraPradesh,Srikakulam,Lakkivalasa,Bo,532211.0,18.577166,83.8936944
AndhraPradesh,Srikakulam,LotturuBo,Bo,532221.0,18.8617729,84.3515759
AndhraPradesh,Srikakulam,Kambalarayudupeta,Bo,532218.0,18.666111,84.368638
AndhraPradesh,Srikakulam,Komaraltada,Bo,532218.0,18.666111,84.368638
AndhraPradesh,Srikakulam,Kurmanadhapuram,Bo,532218.0,18.666111,84.368638
AndhraPradesh,Srikakulam,Jalantrakota,Bo,532284.0,18.946055,84.5854444
AndhraPradesh,Srikakulam,Kommusariapalli,Bo,532203.0,18.6068333,84.236555
AndhraPradesh,Srikakulam,Pedalavunipalli,Bo,532204.0,18.6068333,84.236555
AndhraPradesh,Srikakulam,Seethapuram,Bo,532203.0,18.6068333,84.236555
AndhraPradesh,Srikakulam,Gudem,Bo,532203.0,18.6068333,84.236555
AndhraPradesh,Srikakulam,Narsipuram,Bo,532204.0,18.6068337,84.2365558
AndhraPradesh,Srikakulam,Polavaram,Bo,532203.0,18.6068332,84.2365552
AndhraPradesh,Srikakulam,Venugopalapuram,Bo,532207.0,18.6068331,84.2365551
AndhraPradesh,Srikakulam,BannuvadaBo,Bo,532203.0,18.601259,84.262523
AndhraPradesh,Visakhapatanam,Kommadi,Bo,530048.0,17.830053,83.336856
AndhraPradesh,Visakhapatanam,Palavalasa,Bo,530052.0,17.89,83.34
AndhraPradesh,Visakhapatanam,Sheelanagar,Bo,530012.0,17.715577,83.19839
AndhraPradesh,Visakhapatanam,Boddapalem,Bo,531163.0,17.730392,83.286722
AndhraPradesh,Visakhapatanam,Boyapalem,Bo,531163.0,17.730392,83.286722
AndhraPradesh,Visakhapatanam,Dakamarri,Bo,531162.0,17.98845,83.400971
AndhraPradesh,Visakhapatanam,Majjivalasa,Bo,531162.0,17.948712,83.391959
AndhraPradesh,Visakhapatanam,Nagarajupalem,Bo,531162.0,17.934089,83.430797
AndhraPradesh,Visakhapatanam,Singannabanda,Bo,531162.0,17.928067,83.42433
AndhraPradesh,Visakhapatanam,Tatituru,Bo,531162.0,17.932481,83.402306
AndhraPradesh,Visakhapatanam,Bodamettapalem,Bo,531162.0,17.901086,83.410983
AndhraPradesh,Visakhapatanam,Nstl,Bo,530027.0,17.745826,83.23729
AndhraPradesh,Visakhapatanam,Prahladapuram,Bo,530027.0,17.762011,83.221154
AndhraPradesh,Visakhapatanam,Nadupuru,Bo,530044.0,17.671411,83.19839
AndhraPradesh,Vizianagaram,Chintalapalem,Bo,531173.0,17.596823,82.877522
AndhraPradesh,Visakhapatanam,Gorapalle,Bo,531173.0,17.812795,83.15686
AndhraPradesh,Visakhapatanam,Pedagadi,Bo,531173.0,17.796583,83.177628
AndhraPradesh,Visakhapatanam,Rampuram,Bo,531173.0,17.789232,83.15686
AndhraPradesh,Visakhapatanam,SowbhagyaRayapuram,Bo,531173.0,17.79,83.17
AndhraPradesh,Visakhapatanam,Penta,Bo,531219.0,17.962126,83.278028
AndhraPradesh,Visakhapatanam,Kusuluwada,Bo,531219.0,17.925997,83.277359
AndhraPradesh,Anakapalli,Vedullanarava,Bo,530049.0,17.716551,83.146792
AndhraPradesh,Visakhapatanam,Porlupalem,Bo,530047.0,17.773688,83.195241
AndhraPradesh,Vizianagaram,AlamandaSandy,Bo,535240.0,18.018209,83.272666
AndhraPradesh,Vizianagaram,Kalagada,Bo,535240.0,18.003253,83.210443
AndhraPradesh,Vizianagaram,Vedullavalasa,Bo,535005.0,17.894911,83.380942
AndhraPradesh,Vizianagaram,Cheluvuru,Bo,535005.0,16.365045,80.582925
AndhraPradesh,Vizianagaram,Chintalavalasa,Bo,535005.0,18.0675,83.4095
AndhraPradesh,Vizianagaram,Jonnada,Bo,535005.0,16.796893,81.862048
AndhraPradesh,Vizianagaram,Raghumanda,Bo,535005.0,18.06334,83.413653
AndhraPradesh,Vizianagaram,Akkivaram,Bo,535216.0,18.398738,84.152747
